"a","h"
0.358472096787786,0.759904092386594
0.264865438068034,1.87215391989628
0.853923414989515,1.8481968681289
0.509610108578418,0.913930514847972
0.485375920949075,0.79993796022821
0.0461116270521479,1.26170126819828
0.372100063807581,1.49811268708364
0.698785309459365,0.699157212083063
0.302741007167982,0.842692272107853
0.532898513735929,1.85298935896603
0.146742554095625,1.08420409290861
0.397307760707578,1.039662172889
0.278081927610716,1.74501872429799
0.66250578588129,1.11464468937596
0.869547061931386,1.39477991108582
0.719699955852182,0.772790101582414
0.0780944568938463,0.107311962281053
0.128118897257609,0.125046695130743
0.890414395187832,0.93899826371545
0.269663528963464,1.72305604448205
0.378296469834278,1.42687618741743
0.456162907530071,1.93977362299154
0.361255558967183,0.623098224752109
0.0463168715491819,0.166849256336618
0.239385571807226,1.74515185838497
0.411027468808743,1.18451897677812
0.324919978674798,1.75337472272505
0.00373343871120576,0.223003631723086
0.154869538946901,0.958044708665437
0.0682510458966933,2.05704724107918
0.849629753189273,0.000560921387606757
0.861564233798275,2.12412061370914
0.454723938505313,1.71279314894498
0.235782006729059,1.84151129500193
0.00414684839941086,0.738698502485863
0.368937398746508,0.168640174398231
0.858586872729709,1.30223517456219
0.196933356328154,0.0966879641392812
0.358272018696154,0.883548133110785
0.701659474102878,0.0608385472074296
0.252742107493387,1.66953622685259
0.792947836907814,2.06111148048238
0.055920277829974,0.541448591927778
0.660165407892125,0.271842377395653
0.416303853169918,0.351019201845066
0.215800565577015,1.60272182592554
0.776479795860166,0.623950516698812
0.0844626919999558,1.85150015831391
0.318458828529221,2.14824150432555
0.372329645557632,1.04428264172071
0.735940896900639,1.36423981448583
0.0896809150859425,0.564540173665313
0.760451360377283,0.112253373839822
0.561082351700385,1.23227182072851
0.139251687992799,0.328381664605015
0.765956466245753,0.317500889256057
0.46087656209183,0.543107195934868
0.518519153501965,0.512592815229521
0.514789317998658,0.683935229854169
0.193793089423621,1.79276616835486
0.126159603796667,0.621966861723251
0.574271898732601,1.28857817983962
0.695458936630173,0.690364690283016
0.922720556026443,0.863061043629966
0.253181466044973,0.244404254527651
0.67451758806985,0.390520879731788
0.517783027552604,1.88184628845622
0.665634578937667,0.565228961037306
0.363048169958632,1.15903940347087
0.602507176760902,1.60735284308114
0.667116117068714,1.23174806135359
0.921972447571129,1.02341484813279
0.0812845735535192,2.1582335967678
0.912048283275633,0.325860293544514
0.891538449737843,0.598508320511279
0.50921929564707,1.92961867886988
0.279486182031821,0.856898675952046
0.887390966376859,0.015528424418986
0.553274440526572,0.715505088269678
0.53582063357794,1.0120603560915
0.047399960642042,1.98969721201928
0.579261690142955,1.01285951306574
0.716180553413643,0.945005957315941
0.00598838844096062,1.70279498048639
0.860522374389205,1.32378926411808
0.561106178143922,1.68335241492013
0.116345055471648,1.17305469178302
0.687917453912481,0.315523341098549
0.885889821252108,1.55465335279584
0.399776790819495,0.445580789005387
0.578268340421022,1.95610925625518
0.193758634528074,1.72475054662176
0.418359204202953,0.868667438391994
0.422986312706123,1.70805809724081
0.512112655237045,1.85525109128983
0.339239392812749,0.0506857652649384
0.832453548600344,0.296799199200393
0.665454230270487,0.400171043887343
0.263866112047319,0.236524806550406
0.712356797604698,1.16056268949912
0.485886793043028,0.947072605736355
0.499059641511084,1.24896593289694
0.23118540951733,0.468057431737084
0.464643978240185,1.71744316722208
0.0211781849238642,0.0111390189195993
0.149945654224056,1.50909250407419
0.506121788918253,2.08611084601527
0.712052598294776,1.48326077429217
0.656107977187073,2.06901287442674
0.0553646993632773,0.473361528401609
0.438606640247047,1.37359962655856
0.305795220534103,0.0480559954067886
0.916543204441326,1.7753018422173
0.649305824919832,1.29444317718896
0.682656283454382,1.95192320567619
0.366263436992225,0.285839278095813
0.161556134017313,0.372957262004328
0.0217497241427118,1.07116829852344
0.676669575692801,0.11402329674782
0.761047978964521,1.650977689095
0.259661321844359,0.279865775910143
0.473851964406569,0.13695988578694
0.154338738397845,1.86951188843215
0.057774483751911,1.20436612181761
0.535747955114544,1.25135319330472
0.100855661697844,1.04275086350905
0.636101336817911,1.90742554872617
0.2337127211835,1.20157728434608
0.175508982106259,0.516615371837666
0.0931428211192566,0.918843111152977
0.156309918614857,1.72286708557478
0.0421122493926424,1.65679782602352
0.198647861236521,0.148579723970624
0.730094492193455,1.52437618617118
0.112469290263607,2.0612475629496
0.167369730296574,1.84511771341582
0.647437545056329,0.0686202335814299
0.198626691905987,0.29864698580588
0.704024387945376,2.16307423572977
0.787675133215116,1.98885495183661
0.673882562376227,2.04676908809095
0.867261104947321,0.105641105252061
0.650804566399806,1.07005554831253
0.237414294118987,0.0497638235788455
0.497779704002369,1.31857772407247
0.225508045308741,1.49245219845652
0.58427106035997,0.175241001412463
0.33804414273908,0.929407335291054
0.832371632747822,1.92726611583291
0.013299224110482,1.48741941387248
0.719867385601087,1.75105682373244
0.577441795168991,0.331145204277275
0.191598467928732,1.42966403569957
0.340129976446175,0.962937895852504
0.715475344347917,0.119573238031663
0.689715411190008,2.13888426293338
0.264799124066984,0.245944795573813
0.0637286677531938,0.49835086772487
0.051239983817927,0.210819838435666
0.765343826874416,1.50601248792307
0.624035788822291,0.650249224162605
0.485459747926197,0.520690504442945
0.771576906181555,0.863954644711622
0.250253864791209,0.837843077844225
0.488780983612873,2.0001152310358
0.250112121615561,0.881071789608268
0.0377206819400102,2.13901046158577
0.288736877809375,0.0652108214007066
0.308613417327803,1.88214967117793
0.301473411926571,1.54612815703181
0.907058457653523,0.515090294765614
0.460595566958799,1.45651362420285
0.230621533516523,1.36129246635645
0.000274973003407831,1.94584883596385
0.102980561571744,1.1942429024491
0.861345668878968,2.14468356023167
0.369686119785895,0.805887153299052
0.769464413340609,1.99153521125464
0.534738084127109,1.93715856928234
0.714837411515759,0.623488357212662
0.332400331870976,0.406863666061781
0.826356779469961,1.98792933111328
0.751044211229932,0.274957632724736
0.759243084661874,0.359688778865353
0.863655632402414,0.15654169528791
0.603611189677297,1.41508094661424
0.84992856726766,0.557188799827354
0.139745630001531,0.402814248341253
0.769670164558926,2.01775541323445
0.0578779020154538,1.58421894837582
0.111621506827195,0.257491956361331
0.782548230556525,0.885740440396212
0.326258075952523,0.515546424185517
0.120361271985026,0.608555735857413
0.402758255792532,1.62705064122449
0.57323894858104,0.814088428163963
0.13159152318945,1.09025670954325
0.354687591760024,1.22526585122615
0.818617191538532,1.67907180561097
0.701695729741702,0.716338822942504
0.594909624418804,0.547174007028529
0.810651682945216,2.01778986065694
0.601725975425209,1.67753837774042
0.44630988690268,1.59150917374682
0.30868502038017,0.852132024721355
0.399314717598838,1.28546625160035
0.753435603034594,1.58573761515722
0.396910163305415,1.63396045586207
0.875969569791655,1.54884982000971
0.59409430858377,0.978913146564569
0.643114835754407,0.889872715731093
0.576590106428425,1.09426319270735
0.00711196295055428,0.502545993195047
0.682072211113971,0.771118493698581
0.283855173814086,1.5793700378919
0.844876412560915,1.21254471096939
0.727843654114228,1.46188066694243
0.643087193516717,1.51360159644114
0.228105430396027,2.15747623115203
0.38909736738147,2.14539392647497
0.89650121170975,0.597965257552157
0.553577950867685,2.15193611813895
0.308336576233449,2.14503478659573
0.570227723038667,2.16723522179457
0.443687277423588,0.78900735780865
0.522202322019225,1.14290463877307
0.742942261207214,0.668874486001918
0.7287510550847,1.33053461326853
0.6739621944327,0.797367043352081
0.688232510398289,1.92354602445942
0.340655791546348,1.1539923268926
0.374682967424593,1.55344502184386
0.146979905141676,0.809148264831937
0.347413082089352,0.636227948199679
0.356951026435455,0.933315391332958
0.90100623481069,1.0186801817025
0.166600095761729,0.0117981492926903
0.224661458638263,1.40612379370475
0.568459798948678,0.957290459576953
0.546332488483525,0.355741147168435
0.20001624904304,0.334341043448453
0.407968659878648,0.351519291871858
0.623266168058216,1.94696222291179
0.257238798633293,0.0966762054596049
0.334783615919945,0.415188795619312
0.840909222138528,2.01020429231593
0.361400112025307,1.85011154746811
0.122955368870765,1.56668736594336
0.606598751443348,1.43717455491262
0.731374220128273,1.88267409455696
0.882508826450649,2.09474784997297
0.903866048806238,1.4290864884569
0.092390087837084,0.91152845800482
0.58385328081931,1.75880446108642
0.506678361462371,1.41109704059987
0.210949011820806,0.842483597075414
0.907967834514245,1.52129244351789
0.0582546537001646,2.07511747273695
0.269370584890731,1.99176853674546
0.0837683571084082,0.733203194349539
0.230551483548749,1.59855199825464
0.694028358307387,0.235668326075858
0.571846807918534,0.393097490885012
0.674799650652684,1.7613151641508
0.500777827303098,0.0894120050102595
0.689428302265669,1.57501166890414
0.0873247004967205,1.59093500307867
0.25465825239988,0.691415909782773
0.427825811444673,1.47902995670738
0.362708806773702,0.421294028141821
0.700779244797083,1.51882904582332
0.664204039990675,1.99142025573196
0.872881409972615,0.586062749535511
0.390654944474,1.54161892630963
0.0550924658823207,0.920321692283805
0.634893143296782,0.923728664060059
0.510501120611876,0.226668639537137
0.51314869090164,0.502058799996426
0.185035649483176,1.39238327534393
0.187493842860195,1.08989863611016
0.895240709490457,0.846890259612488
0.00372617140278685,0.6780350726034
0.00191350220976507,0.837386870157677
0.840315168787441,0.177779440660812
0.44899988837587,1.7861141928261
0.904677405545049,1.2106187385108
0.85790695518829,1.54687182144029
0.0264892397791962,0.779883693370461
0.253148082257088,0.647796750471814
0.201455268417174,1.74697654875615
0.0201936962617473,0.573309795150133
0.761618518081236,2.09933035746233
0.0671951654774527,0.329789789092596
0.433745470620719,1.0816893406815
0.23237390438307,0.238455423503158
0.884410715383218,1.83312733367011
0.506639558446364,2.16002472690677
0.307680196810082,1.94560866188916
0.54763807232903,0.0790249427238803
0.57433938152771,1.8090989698808
0.357822431475208,0.779082346949957
0.302713224855747,2.00739922486706
0.530146347997001,2.03875988260125
0.144022004322052,2.06760405311355
0.104617002785181,0.867338365740061
0.913744138043606,1.8660565039393
0.0523291811077196,1.0757151194526
0.642535359838643,1.31648261083088
0.710732133196345,1.7786587682813
0.860754179257852,1.14933370281923
0.594889822482644,0.856307190177408
0.780958020828552,2.10511351920821
0.318105962674491,1.72177149696674
0.633085140242927,1.89925369050582
0.432845835718723,1.82921469069789
0.177823297408026,0.115541731254013
0.693237513775204,1.17749100980415
0.0305029444181561,0.217695216254625
0.649660324762427,1.79867352967154
0.865616738871223,1.84941536364574
0.492496950445147,1.90039534989047
0.447532561248578,0.962853683972728
0.798029804684954,1.65968104246442
0.535900547504851,1.80596608435887
0.866151777804921,1.67921042593725
0.899774586441631,1.97561927100575
0.309177720007294,2.03889678106135
0.792326203502667,1.58212463648368
0.299922464168531,0.170996773974274
0.907577970905317,0.986949098038941
0.165709613257391,2.11292608657044
0.170737009196473,0.191497533860679
0.11160640739364,1.53023875775949
0.239075805878914,1.82227220503818
0.191011622714788,0.302707774912431
0.773664143646463,1.88517168568614
0.759946076203379,0.378869095123614
0.0243441921937212,1.98049303089682
0.341530130190334,0.0467353841365418
0.449708608342306,0.59665239114509
0.747373229198147,1.40548916988041
0.831672681851315,1.36795171159411
0.771073970999686,1.55831483911583
0.0054986559843206,1.89541604869169
0.104921140341809,1.17028348652411
0.00738977552966024,0.78528735631557
0.284982515489803,1.14171503778653
0.168640212020366,0.331014140974225
0.782718562710263,1.37368148589449
0.653417995079028,1.19262604334545
0.681128560959724,1.04288369058881
0.70494287309426,0.474708193375436
0.402049637385521,0.691899005343846
0.449745234500896,1.08383170980819
0.904074434975226,1.33758366224684
0.691951484852682,1.55379467732062
0.850790810442351,0.481046550420225
0.841379274444251,0.274813292369108
0.893763556703981,1.30161739422468
0.0374558752071628,1.8730643351779
0.238799346277909,0.0466292313391165
0.343741502320105,1.72743305254496
0.168739442463812,1.52791245898862
0.00750840619010066,1.02805075619626
0.579689053063325,1.55444125170415
0.53778337080709,1.62618146236559
0.919061899478838,0.114702227067124
0.69990125905087,1.52617751672618
0.719561803619842,0.498514236469081
0.10854346034732,0.951795417547219
0.790374992407563,0.380932998152119
0.195987042390687,0.186881761027634
0.458327893898728,1.20724052088983
0.0513963887748618,0.0948082149510295
0.296404664303289,1.55875034754717
0.771243911762336,0.633871914668207
0.920516039803354,1.61941580680799
0.519377686960462,0.0787908795068125
0.175477849408846,0.718013447879245
0.608744800421965,1.42330729154774
0.674223002693531,0.741827913978675
