"a","h"
4.99658064741641e-08,43198.6476744731
2.09771663771197e-07,35685.369707394
1.82294417042658e-07,25773.09384192
1.59522753337398e-07,57666.6842727303
8.15277615770698e-08,57224.9756019637
9.06867094933987e-09,48712.4988646715
1.99145567992702e-07,56369.0193222473
2.22763617423549e-07,11151.1163101
1.05840841887519e-07,39079.9073408664
2.02269580828771e-07,1845.27421745178
1.41988192916289e-07,20980.2785738303
4.19849515181035e-08,48235.625000483
1.37296690864488e-07,17385.083335083
6.70686482395977e-08,67006.6823707831
2.16148978938535e-07,2013.13509512068
9.26651247300208e-08,39550.4276630712
2.26625362873077e-07,58553.8545004623
2.37680244826153e-07,61465.3308969616
4.23938397169113e-08,27372.8521459505
1.31326451931149e-07,58854.9955297987
4.54462238810956e-08,51474.3259745406
1.50300528916717e-07,58984.2008170515
2.08349756358564e-07,20787.9660407319
3.63213539361954e-08,8726.67064740254
1.58531299635395e-07,47379.7519616283
1.79188111772016e-07,12609.6923154272
1.24167532832175e-07,18368.089671603
1.80785381676257e-07,25795.5590925561
5.10207900691777e-08,52708.9148066038
1.90273610845953e-07,38798.069550137
2.24252150566876e-07,1976.11422584261
2.01351239662617e-07,2048.23551787026
1.8731324284412e-07,61262.5916607228
2.05514490639046e-07,5114.13496362683
1.9209301334843e-07,20494.8720134695
7.54914055220783e-08,61010.9246273419
1.35488852487504e-07,56283.0539670267
2.14148887231946e-08,47266.3142468355
1.45384693199024e-07,11319.4214723904
2.35179963686317e-07,28764.411085129
6.31346522752196e-08,26370.99840322
7.76730682142079e-08,48498.5489110719
2.49407202977687e-08,26748.5779672611
1.02828095702454e-07,59578.4349517034
9.5948867559433e-09,37670.6815249718
1.09205159590393e-07,42570.223531767
2.17466130539775e-07,54362.0175488243
8.2262740663439e-08,2939.0643119512
1.56030558899045e-08,37594.6377710308
1.24345661228895e-07,54839.705632712
2.02552221805975e-07,6154.79768372622
1.04105454571545e-07,56784.5793928476
1.4229517907612e-07,66826.9497086138
6.95745326824486e-08,7343.86474969203
1.68337661235034e-07,65448.8396299565
7.45470279913396e-08,10471.5048504256
2.30876574516669e-07,13365.17104654
7.56415838453919e-08,9644.24030655283
7.22802278757095e-08,37993.3598732588
2.7714729128778e-08,4666.58333753979
1.65191944342107e-08,3066.30957146619
1.3621688750349e-07,31612.2464129339
6.19643276616931e-08,43444.2766748319
2.27953977133334e-07,11205.4189010805
6.84751309160143e-08,42990.425542222
1.00969063546881e-07,38719.5362271929
9.22960669524968e-08,52941.9233859985
1.44232515043393e-07,30156.6705163943
8.95322890840471e-09,64433.4492698662
6.51954112213105e-08,58926.7053210095
1.81918888945505e-07,8603.61302671517
1.05022509144992e-07,50280.437720377
2.11862563256547e-07,14014.4974274573
3.13825346183032e-08,20481.2997683333
7.41575887735933e-08,59059.7439226038
4.4833896894753e-08,47662.566422216
3.01240068838e-08,43301.7934935055
6.79675780583173e-08,61782.7199111949
1.85436930470169e-09,5856.55289570857
1.6625756088011e-07,64392.4052277017
1.86277595828846e-07,53482.0445069431
4.23643363960087e-08,7570.34971134975
9.69179249234498e-08,3454.12857405491
1.93292866482958e-07,17697.0091735907
7.52180024348199e-08,9524.29736608127
1.22104104673862e-07,4751.32669128428
1.88696110197157e-07,66727.1922317477
6.59433816801757e-08,54275.3944548485
1.57640328551829e-07,3769.26592844945
2.31232911795005e-07,32898.204716785
4.37633645057678e-08,9278.64958300887
5.89757376030087e-08,31413.3485854172
1.34628696462139e-07,28205.8490271486
4.82208144791424e-08,12787.3977571226
1.5566135635972e-08,13255.4241662357
2.20655043787882e-07,61741.1915500392
1.46446839949861e-07,15555.8208184904
1.41069706655294e-07,32085.654913329
1.71439249591157e-07,20475.934881517
